platform,cluster_id,taxonomy_id,cluster_name,module,submodule,detail,business_family,business_submodule,business_detail,naming_confidence,naming_source,needs_review,score_share,evidence_mass_coverage,evidence_row_coverage,supporting_evidence,top_ngrams
ios,1251,M05.05.09,"Internet, Wi-Fi và thiết bị mạng | Thiết bị kết nối | Chặn truy cập Internet thiết bị","Internet, Wi-Fi và thiết bị mạng",Thiết bị kết nối,Chặn truy cập Internet thiết bị,"Internet, Wi-Fi và thiết bị mạng",Thiết bị kết nối,Chặn truy cập Internet thiết bị,high,reviewed_literal_evidence,false,1.0,0.6836,0.625,action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet <eos> || view@DeviceDetailVC action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet view@InAppAuthenOTPVC,action@AccessBlockScheduleVC#internet_fprotect_screen/view_profiles_devices/profiles_devices_detail/internet_break_screen/add_schedule <eos> || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet <eos> || view@InAppAuthenOTPVC <eos> || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet view@InAppAuthenOTPVC || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet view@DeviceDetailVC || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/mark_trusted_devices action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet || action@PopupCustomSizeVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION view@FsListConnectedDeviceVC || view@DeviceDetailVC action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet
ios,1252,,Chưa phân loại | Không đủ bằng chứng,Chưa phân loại,Không đủ bằng chứng,,Chưa phân loại,Không đủ bằng chứng,,low,insufficient_observed_evidence,true,0.0,0.0,0.0,,action@UpdateProfileVC#account_infor/upgrade_btn view@EmployeeQRCodeEmailController || view@hi.fpt.vn/web/gift/voucher/brand view@PersonalVC || action@hi.fpt.vn/web/gift/voucher/my-voucher#web/Body/PromotionDetailButton <eos> || view@loylaty_promotion_view view@HomeVC || action@hi.fpt.vn/web/gift/voucher/home#web/Body/Category view@hi.fpt.vn/web/gift/voucher/brand || view@hi.fpt.vn/web/gift/voucher/brand || view@hi.fpt.vn/web/gift/voucher/my-voucher action@hi.fpt.vn/web/gift/voucher/my-voucher#web/Body/PromotionDetailButton || action@hi.fpt.vn/web/gift/voucher/my-voucher#web/Body/PromotionDetailButton
ios,1253,M02.01.01,Trang chủ và khám phá | Trang chủ | Xem tổng quan dịch vụ trên Home,Trang chủ và khám phá,Trang chủ,Xem tổng quan dịch vụ trên Home,Trang chủ và khám phá,Trang chủ,Xem tổng quan dịch vụ trên Home,high,validated_taxonomy_detail,false,0.963,0.9596,0.375,action@HomeVC#Home/Nav_promotion view@HomeVC || action@HomeVC#Home/Nav_promotion <eos> || action@PersonalVC#adsview action@PersonalVC#Home/Nav_home,action@HomeVC#Home/Nav_promotion view@HomeVC || view@PersonalVC action@PersonalVC#Home/Support/Support_History_View/Support_Complete/click_event_voice || action@PersonalVC#Home/Support/Support_History_View/Support_Complete/click_event_voice || action@PersonalVC#Home/Support/Support_History_View/Support_Complete/click_event_voice view@VoiceVC || action@HomeVC#Home/Nav_promotion <eos> || action@PersonalVC#adsview action@PersonalVC#Home/Nav_home || view@VoiceVC <eos> || action@PersonalVC#Home/Account/Promotion_code view@PersonalVC
ios,1254,M05.05.06,"Internet, Wi-Fi và thiết bị mạng | Thiết bị kết nối | Xem chi tiết thiết bị","Internet, Wi-Fi và thiết bị mạng",Thiết bị kết nối,Xem chi tiết thiết bị,"Internet, Wi-Fi và thiết bị mạng",Thiết bị kết nối,Xem chi tiết thiết bị,high,reviewed_literal_evidence,false,0.8333,0.5163,0.625,action@PCContentFilterInCreateUserFlowVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/block_harmful_content/block_harmful_content_screen/note_content view@DeviceDetailVC || action@PopupVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/mark_trusted_devices view@ChangeInfoDeviceVC || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/select_bottom_sheet view@DeviceDetailVC,action@PopupVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/mark_trusted_devices view@ChangeInfoDeviceVC || view@PCContentFilterInCreateUserFlowVC action@PCContentFilterInCreateUserFlowVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/block_harmful_content/block_harmful_content_screen/save_btn || action@PCContentFilterInCreateUserFlowVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/block_harmful_content/block_harmful_content_screen/safe_searching view@PCContentFilterInCreateUserFlowVC || <bos> view@WiFiShareVC || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/select_bottom_sheet view@DeviceDetailVC || view@WiFiShareVC view@HomeVC || action@PCContentFilterInCreateUserFlowVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/block_harmful_content/block_harmful_content_screen/note_content view@DeviceDetailVC || action@PopupWithCustomContentVC#internet_fprotect_screen/management_device/management_device_screen/devices_tab_all action@PopupWithCustomContentVC#internet_fprotect_screen/management_device/management_device_screen/devices_details
ios,1255,M05.02.01,"Internet, Wi-Fi và thiết bị mạng | Wi-Fi chính/khách | Xem danh sách và trạng thái Wi-Fi","Internet, Wi-Fi và thiết bị mạng",Wi-Fi chính/khách,Xem danh sách và trạng thái Wi-Fi,"Internet, Wi-Fi và thiết bị mạng",Wi-Fi chính/khách,Xem danh sách và trạng thái Wi-Fi,high,validated_taxonomy_detail,false,0.995,0.9963,0.875,action@PopupVC#Home/action_wifi_2GHz view@PopupSystemWithListItemVC || action@PopupVC#/ action@PopupVC#Home/action_wifi_2GHz || action@PopupVC#Home/Home_pull_to_refresh action@PopupVC#Home/action_wifi_2GHz,action@<missing>#/ action@<missing>#Home/action_wifi_2GHz || action@PopupVC#banner view@PopupVC || action@PopupVC#Home/Home_pull_to_refresh action@PopupVC#Home/action_wifi_2GHz || action@PopupVC#Home/action_wifi_2GHz <eos> || action@HomeVC#/ action@HomeVC#Home/action_wifi_2GHz || action@PopupSystemWithListItemVC#wifi_bottom_sheet_home/turn_on_wifi_2GHz <eos> || action@PopupVC#/ action@PopupVC#Home/action_wifi_2GHz || action@PopupVC#Home/action_wifi_2GHz view@PopupSystemWithListItemVC
ios,1256,,Chưa phân loại | Không đủ bằng chứng,Chưa phân loại,Không đủ bằng chứng,,Chưa phân loại,Không đủ bằng chứng,,low,insufficient_observed_evidence,true,0.0,0.0,0.0,,action@hi.fpt.vn/dkol/product-detail#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || view@hi.fpt.vn/dkol/product-detail action@hi.fpt.vn/dkol/product-detail#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || action@HomeVC#adsview view@PopupVC || action@<missing>#invite_update_cancel || <bos> action@<missing>#invite_update_cancel || action@UIHostingController<PopupWithTopImage>#Home/{id}/{id}/do_action/CALL_API_GET_ACTION view@PopupVC || view@UIHostingController<PopupWithTopImage> action@UIHostingController<PopupWithTopImage>#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || action@<missing>#/ action@<missing>#Home/{id}/{id}/do_action/CALL_API_GET_ACTION
ios,1257,,Yêu cầu hỗ trợ và chăm sóc khách hàng | Tạo yêu cầu,Yêu cầu hỗ trợ và chăm sóc khách hàng,Tạo yêu cầu,,Yêu cầu hỗ trợ và chăm sóc khách hàng,Tạo yêu cầu,,medium,reviewed_literal_evidence,true,1.0,0.2602,0.25,action@SupportCreatorDescriptionOnlyVC#Support_create_upload_media action@SupportCreatorDescriptionOnlyVC#Home/Nav_support || action@SupportCreatorDescriptionOnlyVC#Support_create_quick_billing view@SupportCreatorDescriptionOnlyVC,action@UIPageViewController#Support_create_quick_billing action@UIPageViewController#Support_create_submit_request || action@TUIEmojiSearchInputViewController#Support_create_describe_request || action@TUIEmojiSearchInputViewController#Support_create_describe_request action@TUIEmojiSearchInputViewController#Support_create_submit_request || view@TUIEmojiSearchInputViewController action@TUIEmojiSearchInputViewController#Support_create_describe_request || action@SupportCreatorDescriptionOnlyVC#Support_create_upload_media action@SupportCreatorDescriptionOnlyVC#Home/Nav_support || action@ListSupportRequestVC#Home/Nav_support action@ListSupportRequestVC#view_os_noti || action@SupportCreatorDescriptionOnlyVC#Support_create_quick_billing view@SupportCreatorDescriptionOnlyVC || action@SupportPageViewController#Support_create_quick_tv action@SupportPageViewController#Support_create_describe_request
ios,1258,,Chưa phân loại | Không đủ bằng chứng,Chưa phân loại,Không đủ bằng chứng,,Chưa phân loại,Không đủ bằng chứng,,low,insufficient_observed_evidence,true,0.0,0.0,0.0,,action@PopupVC#Home/{id}/{id}/open_url_in_app_with_access_token/https://hi.fpt.vn/web/shop/product-management-v920?cat_id=4 <eos> || action@PopupVC#/ action@PopupVC#Home/{id}/{id}/open_url_in_app_with_access_token/https://hi.fpt.vn/web/shop/product-management-v920?cat_id=4 || action@PopupVC#Home/{id}/{id}/smart_link/https://hi.fpt.vn/sm/about-gtbb || action@PopupVC#Home/{id}/{id}/smart_link/https://hi.fpt.vn/sm/about-gtbb view@FriendReferralHomeVC || action@PopupVC#Home/{id}/{id}/smart_link/https://hi.fpt.vn/sm/shophome || action@PopupVC#/ action@PopupVC#Home/{id}/go_to_screen/E_CONTRACT_QUOTATION || action@PopupVC#Home/{id}/{id}/smart_link/https://hi.fpt.vn/sm/sao-may <eos> || action@PopupVC#/ action@PopupVC#Home/Header/go_to_screen/ScanQR
ios,1259,M05.02.01,"Internet, Wi-Fi và thiết bị mạng | Wi-Fi chính/khách | Xem danh sách và trạng thái Wi-Fi","Internet, Wi-Fi và thiết bị mạng",Wi-Fi chính/khách,Xem danh sách và trạng thái Wi-Fi,"Internet, Wi-Fi và thiết bị mạng",Wi-Fi chính/khách,Xem danh sách và trạng thái Wi-Fi,high,validated_taxonomy_detail,false,0.7557,0.9932,0.75,action@PopupVC#Home/action_wifi_2GHz view@PopupVC || action@HomeVC#Home/action_wifi_2GHz view@PopupVC || action@<missing>#/ action@<missing>#Home/action_wifi_5GHz,action@<missing>#home/home_service_management/internet_service_tab/modem_control/click_device_control view@PopupVC || action@<missing>#/ action@<missing>#Home/action_wifi_2GHz || action@<missing>#popup action@<missing>#Home/action_wifi_2GHz || action@PopupVC#Home/action_wifi_2GHz view@PopupVC || action@HomeVC#Home/action_wifi_2GHz view@PopupVC || action@<missing>#home/home_service_management/internet_service_tab/click_wifi_control view@PopupVC || action@<missing>#/ action@<missing>#Home/action_wifi_5GHz || action@<missing>#home/home_service_management/internet_service_tab/click_device_control view@PopupVC
ios,1260,M05.02.01,"Internet, Wi-Fi và thiết bị mạng | Wi-Fi chính/khách | Xem danh sách và trạng thái Wi-Fi","Internet, Wi-Fi và thiết bị mạng",Wi-Fi chính/khách,Xem danh sách và trạng thái Wi-Fi,"Internet, Wi-Fi và thiết bị mạng",Wi-Fi chính/khách,Xem danh sách và trạng thái Wi-Fi,high,validated_taxonomy_detail,false,0.7573,0.9919,0.75,action@HomeVC#Home/action_wifi_5GHz view@PopupVC || action@PopupVC#Home/action_wifi_5GHz view@PopupVC || action@PopupVC#Home/action_wifi_2GHz view@PopupVC,action@HomeVC#Home/action_wifi_5GHz view@PopupVC || action@<missing>#Home/change_contract action@<missing>#btn_back || action@PopupVC#Home/action_wifi_5GHz view@PopupVC || action@PopupVC#Home/Nav_home action@PopupVC#Home/action_wifi_5GHz || action@PopupVC#/ action@PopupVC#Home/Header/go_to_screen/ScanQR || action@PopupVC#Home/action_wifi_2GHz view@PopupVC || action@PopupVC#do_action/MODEM_RESET action@PopupVC#Home/action_wifi_5GHz || action@PopupVC#Home/Home_pull_to_refresh action@PopupVC#Home/action_wifi_5GHz
ios,1261,,Chưa phân loại | Không đủ bằng chứng,Chưa phân loại,Không đủ bằng chứng,,Chưa phân loại,Không đủ bằng chứng,,low,insufficient_observed_evidence,true,0.0,0.0,0.0,,action@PopupVC#do_action/MODEM_RESET action@PopupVC#Home/Header/Loyalty || action@PopupVC#Home/Click_call_event_tracking || action@PopupVC#/ action@PopupVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || action@PopupVC#Home/Header/Loyalty view@PopupVC || action@PopupVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION view@PopupVC || action@PopupVC#Home/Home_pull_to_refresh action@PopupVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || action@<missing>#/ view@HomeVC || action@PopupVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION
ios,1262,M07.02.01,Sức khỏe và chất lượng mạng | Kiểm tra toàn diện Dr.Smart | Quét lỗi mạng bằng Dr.Smart,Sức khỏe và chất lượng mạng,Kiểm tra toàn diện Dr.Smart,Quét lỗi mạng bằng Dr.Smart,Sức khỏe và chất lượng mạng,Kiểm tra toàn diện Dr.Smart,Quét lỗi mạng bằng Dr.Smart,high,validated_taxonomy_detail,false,0.8875,0.3463,0.625,action@ServiceManageVC#home/home_service_management/internet_service_tab/click_speed_test view@DoctorSmartVC || action@DoctorSmartVC#scan_result/accept_reboot view@ServiceManageVC || action@DoctorSmartVC#scan_result/reject_reboot view@ServiceManageVC,view@ServiceManageVC view@DoctorSmartVC || action@DoctorSmartVC#adsview view@ServiceManageVC || action@DoctorSmartVC#scan_result/reject_reboot view@ServiceManageVC || view@UIHostingController<NetworkChartScreen<NetworkChartVM>> view@HomeVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/internet_service_tab/click_speed_test || action@DoctorSmartVC#scan_result/accept_reboot view@ServiceManageVC || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_speed_test view@DoctorSmartVC || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_speed_test
ios,1263,,Chưa phân loại | Không đủ bằng chứng,Chưa phân loại,Không đủ bằng chứng,,Chưa phân loại,Không đủ bằng chứng,,low,insufficient_observed_evidence,true,0.0,0.0,0.0,,action@PopupVC#/ action@PopupVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || action@PopupVC#/ <eos> || action@PopupVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION view@PopupVC || view@PopupVC action@PopupVC#/ || action@PopupVC#/ || action@PopupVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || action@PopupVC#Home/Home_pull_to_refresh action@PopupVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || action@HomeVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION view@PopupVC
ios,1264,,Chưa phân loại | Không đủ bằng chứng,Chưa phân loại,Không đủ bằng chứng,,Chưa phân loại,Không đủ bằng chứng,,low,insufficient_observed_evidence,true,0.0,0.0,0.0,,action@PopupVC#/ action@PopupVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || action@PopupVC#/ <eos> || view@hi.fpt.vn/dkol/product-detail view@HomeVC || action@PopupVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION view@PopupVC || action@PopupVC#Home/Home_pull_to_refresh action@PopupVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION || view@PopupVC action@PopupVC#/ || action@PopupVC#/ || action@PopupVC#Home/{id}/{id}/do_action/CALL_API_GET_ACTION
ios,1265,M05.06.03,"Internet, Wi-Fi và thiết bị mạng | Nhận diện và lịch sử thiết bị | Xem thiết bị mới/thiết bị lạ","Internet, Wi-Fi và thiết bị mạng",Nhận diện và lịch sử thiết bị,Xem thiết bị mới/thiết bị lạ,"Internet, Wi-Fi và thiết bị mạng",Nhận diện và lịch sử thiết bị,Xem thiết bị mới/thiết bị lạ,high,validated_taxonomy_detail,false,0.8962,0.8991,0.25,view@DeviceDetailVC <eos> || view@DeviceDetailVC view@HomeVC,view@FSafeBedTimeListVC <eos> || view@FProtectHistoryVC <eos> || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/mark_trusted_devices <eos> || view@DeviceDetailVC <eos> || action@DeviceDetailVC#adsview <eos> || action@<missing>#noti/view_payment_cate action@<missing>#noti/view_service_cate || action@<missing>#noti/view_service_cate view@HomeVC || view@DeviceDetailVC view@HomeVC
ios,1266,M03.01.03,Hợp đồng và thủ tục dịch vụ | Danh sách và liên kết hợp đồng | Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,high,reviewed_literal_evidence,false,1.0,0.5238,0.5,action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC,view@ManageModemVC <eos> || action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC || action@ServiceManageVC#home/home_service_management/change_contract || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control view@ManageModemVC || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control
ios,1267,M03.01.03,Hợp đồng và thủ tục dịch vụ | Danh sách và liên kết hợp đồng | Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,high,reviewed_literal_evidence,false,1.0,0.5238,0.5,action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC,view@ManageModemVC <eos> || action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC || action@ServiceManageVC#home/home_service_management/change_contract || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control view@ManageModemVC || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control
ios,1268,M03.01.03,Hợp đồng và thủ tục dịch vụ | Danh sách và liên kết hợp đồng | Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,high,reviewed_literal_evidence,false,1.0,0.5238,0.5,action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC,view@ManageModemVC <eos> || action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC || action@ServiceManageVC#home/home_service_management/change_contract || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control view@ManageModemVC || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control
ios,1269,M03.01.03,Hợp đồng và thủ tục dịch vụ | Danh sách và liên kết hợp đồng | Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,high,reviewed_literal_evidence,false,1.0,0.5238,0.5,action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC,view@ManageModemVC <eos> || action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC || action@ServiceManageVC#home/home_service_management/change_contract || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control view@ManageModemVC || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control
ios,1270,M03.01.03,Hợp đồng và thủ tục dịch vụ | Danh sách và liên kết hợp đồng | Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,high,reviewed_literal_evidence,false,1.0,0.5238,0.5,action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC,view@ManageModemVC <eos> || action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC || action@ServiceManageVC#home/home_service_management/change_contract || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control view@ManageModemVC || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control
ios,1271,M03.01.03,Hợp đồng và thủ tục dịch vụ | Danh sách và liên kết hợp đồng | Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,high,reviewed_literal_evidence,false,1.0,0.5238,0.5,action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC,view@ManageModemVC <eos> || action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC || action@ServiceManageVC#home/home_service_management/change_contract || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control view@ManageModemVC || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control
ios,1272,M03.01.03,Hợp đồng và thủ tục dịch vụ | Danh sách và liên kết hợp đồng | Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,Hợp đồng và thủ tục dịch vụ,Danh sách và liên kết hợp đồng,Chọn/đổi hợp đồng đang xem,high,reviewed_literal_evidence,false,1.0,0.5238,0.5,action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC,view@ManageModemVC <eos> || action@ChooseContractVC#choose_contract view@ServiceManageVC || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/change_contract || action@ServiceManageVC#home/home_service_management/change_contract view@ChooseContractVC || action@ServiceManageVC#home/home_service_management/change_contract || view@ServiceManageVC action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control view@ManageModemVC || action@ServiceManageVC#home/home_service_management/internet_service_tab/click_modem_control
ios,1273,M05.06.03,"Internet, Wi-Fi và thiết bị mạng | Nhận diện và lịch sử thiết bị | Xem thiết bị mới/thiết bị lạ","Internet, Wi-Fi và thiết bị mạng",Nhận diện và lịch sử thiết bị,Xem thiết bị mới/thiết bị lạ,"Internet, Wi-Fi và thiết bị mạng",Nhận diện và lịch sử thiết bị,Xem thiết bị mới/thiết bị lạ,high,validated_taxonomy_detail,false,0.9635,0.9604,0.5,view@HomeVC view@FsListConnectedDeviceVC || action@DetailsNotiVC#internet_fprotect_screen/management_device/management_device_screen/devices_details view@DeviceDetailVC || action@SettingDeviceManagerVC#internet_fprotect_screen/management_device/management_device_screen/setting_icons/setting_screen/identify_devices_toggle action@SettingDeviceManagerVC#home/home_service_management/internet_service_tab/device_control/click_setting_device_control/click_on_device_detection,view@HomeVC view@FsListConnectedDeviceVC || action@SettingDeviceManagerVC#internet_fprotect_screen/management_device/management_device_screen/setting_icons/setting_screen/identify_devices_toggle action@SettingDeviceManagerVC#home/home_service_management/internet_service_tab/device_control/click_setting_device_control/click_on_device_detection || action@DetailsNotiVC#internet_fprotect_screen/management_device/management_device_screen/devices_tab_all action@DetailsNotiVC#internet_fprotect_screen/management_device/management_device_screen/devices_details || view@DeviceDetailVC view@PCContentFilterInCreateUserFlowVC || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet view@FProtectHistoryVC || action@DetailsNotiVC#internet_fprotect_screen/management_device/management_device_screen/devices_details view@DeviceDetailVC || action@DetailsNotiVC#internet_fprotect_screen/management_device/management_device_screen/devices_details || action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/select_bottom_sheet action@DeviceDetailVC#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/block_harmful_content
ios,1274,M05.05.09,"Internet, Wi-Fi và thiết bị mạng | Thiết bị kết nối | Chặn truy cập Internet thiết bị","Internet, Wi-Fi và thiết bị mạng",Thiết bị kết nối,Chặn truy cập Internet thiết bị,"Internet, Wi-Fi và thiết bị mạng",Thiết bị kết nối,Chặn truy cập Internet thiết bị,high,reviewed_literal_evidence,false,0.7608,0.7795,0.625,action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet view@FsListConnectedDeviceVC || action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet || <bos> action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet,action@<missing>#btn_back action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet || action@FsListConnectedDeviceVC#internet_fprotect_screen/management_device/management_device_screen/devices_details view@FsListConnectedDeviceVC || action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/un_locking_internet action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet || <bos> view@UIApplicationRotationFollowingController || action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet view@FsListConnectedDeviceVC || action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet || <bos> action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/locking_internet || action@<missing>#internet_fprotect_screen/management_device/management_device_screen/devices_details/device_information/un_locking_internet view@FsListConnectedDeviceVC
